"id_palabra","Palabra","id_cronista","id_texto","cita","pagina"
5007,"Anaconas",5,"T50011","El fue caminando hazia <italic>Chile</italic> con toda su jente, acavando de domar, par donde pasava, las jentes que avia. Paso gran travajo par los despoblados y fue mucha la nieve que sobre ellos cayo; lleva[va]n toldos con que se guareçer y muchos <strong>anaconas</strong> e mugeres de serviçio. Por todas estas nieves se yva haziendo el camino o a ya estava hecho y bien linpio y postas puestas par todo el.",183
5007,"Anaconas",5,"T50012","Hizose llamamiento general / en todas las <italic>provinçias</italic> de su señorio y vinieron de todas partes tanta jente que henchian los canpos. Y despues de aver hecho vanquetes y borracheras generales y puesto en horden las cosas de la çibdad, salio de alli <italic>Guaynacapa</italic> con ‘yscaypachaguaranga lunas’, que quiere dezir con dozientos mill honbres de guerra, sin los <strong>anaconas</strong> y mujeres de serviçio, que no tenia quento el numero dello[s]. Llevava consigo dos mill mugeres y dexava en el <italic>Cuzco</italic> mas de quatro mill.",186
5008,"Anaguar",5,"T50013","...e vestido una de aquellas ropas, salen del <italic>Cuzco</italic> ques donde se haze esta fiesta y van a çerro de <italic>Guanacaure</italic>, donde dezimos questavan los hermanos; y hechas algunas çirimonias y sacrefiçio, se buelven a donde está aparejado en vino, donde lo beven. Y luego sale el <italic>Ynga</italic> a un çerro nombrado <strong>Anaguar</strong> ...",18
5009,"Anbato",5,"T50014","Capitulo [LXXIII] 'de como <italic>Atabalipa</italic> salio del <italic>Quito</italic> con su jente y capitanes y de como dio vatalla a <italic>Atoco</italic> en los pueblos de <strong>Anbato</strong> .",209
5009,"Anbato",5,"T50015","Y quentan que encomendo la guerra a su capitan general <italic>Chalaquchima</italic> y a otros dos capitanes, llamados el <italic>Quizquiz</italic> el unos y el otro <italic>Ocumare</italic>. Y como <italic>Atoco</italic> no parase con la jente, pudieron encontrarse çerca del pueblo llamado <strong>Anbato</strong> , adonde a la usança suya començaron la batalla y la riñeron entre ellos bien. Y aviendo tomado un <italic>collado</italic> <italic>Chalaquchima</italic> salio a tienpo convenible con çinco mill honbres holgados y dando en los que estavan cançados, los apretaron tanto que, despues de ser muertos los mas dellos, bolvieron los que no lo eran las espaldas con gran espanto, y el alcançe se siguio y fueron muchos los presos / y <italic>Atoco</italic> entre ellos; el qual, quentan los que desto me ynformaron, que lo ataron a un palo donde con gran crueldad aviltadamente le mataron y que del casco de su cabeça hizo un bazo <italic>Chalaquchima</italic>, para vever, engastonado en oro. La opinion mayor y que deve des ser mas çierta, a mi juyzio, de los que murieron en esta vatalla de anbas partes fueron quinze o dies y seys mill yndios y los que se prendieron fueron los mas dellos muertos sin piedad ninguna por mandado de <italic>Atabalipa</italic>.",210
5009,"Anbato",5,"T50016","Pocos dias se tardaron despues que en el pueblo de <strong>Anbato</strong> el capitan <italic>Atoco</italic> fue vençido y desbaratado, quando no solamente en el <italic>Cuzco</italic> se supo la nueva, mas en toda la tierra se entendio y reçibio <italic>Guascar</italic> grande espanto y temio mas el negoçio que hasta alli; mas sus consejeros le amonestaron que no desanparase al <italic>Cuzco</italic> sino que enbiase de nuevo jente y capitanes. Y fueron hechos grandes lloros por los muertos y en los tenplos y oraculos hizieron sacrifiçios conforme a lo que ellos usan. Y enbio a llamar <italic>Guascar</italic> a muchos señores de los naturales del <italic>Colla[o]</italic>, de los <italic>Canches</italic>, <italic>Canas</italic>, <italic>Charcas</italic>, <italic>Carangues</italic> y a los de <italic>Condesuyo</italic> y muchos de los de <italic>Chinchasuyo</italic>; y como estuviesen juntos, les hablo sobre lo que su hermano hazia y les pidio en todo le quisiesen ser buenos amigos y conpañeros.",211
5009,"Anbato",5,"T50017","Y alguna de la jente que escapo de la vatalla que se dio en <strong>Anbato</strong> se avia juntado con el. Afirman todos que trayria mas de ochenta mill honhres de guerra y <italic>Atabalipa</italic> llevaria pocos menos de <italic>Tomebanba</italic>, donde luego salio afirmando que no avia de parar hasta el <italic>Cuzco</italic>. Mas en la <italic>provinçia</italic> de los <italic>Paltas</italic>, serca de <italic>Coxebanba</italic>, se encontraron unos con otros; y despues de aver esforçado y hablado cada capitan a su jente, se dieron vatalla, en la qual afirman que <italic>Atabalipa</italic> no se hallo, antes se puso en un çerrillo a la ver. Y siendo Dios dello servido, no enbargante que en la jente de <italic>Guascar</italic> avia muchos <italic>orejones</italic> y capitanes que para entre ellos entendian bien la guerra y que <italic>Guancauque</italic> hizo el dever como leal y buen servidor a su rey, <italic>Atabalipa</italic> quedo vençedor con muerte de muchos contrarios, tanto que afirman que murieron entre unos y otros mas de treynta y çinco mill honhres y heridos quedaron muchos.",213
5010,"Anco Allo",5,"T50018","[Y como se hobiesen holgado los] dias que le pareçio a <italic>Ynga Yupangue</italic>, / les hablo; como queria que fuesen a los <italic>Guancas</italic> y a los <italic>Yayos</italic> e sus vezinos a procurar de los traer en su amistad y serviçio sin guerra, y quando no, que dandosela, se diesen malla de los vençer y forçar que lo hiziesen. Respondieron todos que harian lo que mandava con gran boluntad. Fueron señalados capitanes de cada naçion y sobre todos fue por general <italic>Lloque Yupangue</italic> y con el, para consejo, <italic>Copa Yupangue</italic>; y avisandoles de lo que avian de hazer, salieron del <italic>Cuzco</italic> y caminaron hasta la <italic>provinçia</italic> de <italic>Andaguailas</italic>, adonde fueron bien reçibidos por los <italic>chancas</italic>; y salio con ellos un capitan, llamado <strong>Anco Allo</strong> , con copia de jente de aquella tierra para servir en la guerra del <italic>Ynga</italic>.",143
5010,"Anco Allo",5,"T50019","Capitulo [L] de como salieron de <italic>Xauxa</italic> los capitanes del <italic>Ynga</italic> y lo que les çusedio y como se salio de entre ellos <strong>Anco Allo</strong> ",144
5010,"Anco Allo",5,"T50020","Quentan los yndios <italic>chancas</italic> que, como los yndios que salieron de su <italic>provinçia</italic> de <italic>Andaguaylas</italic> con el capitan <strong>Anco Allo</strong> oviesen hecho grandes hechos en estas guerras, enbidiosos dellos y con rencor que tenian contra el capitan <strong>Anco Allo</strong> de mas atras, quando el <italic>Cuzco</italic> fue çercado, determinaron de los matar. Y asi los mandaron llamar; y como fuesen muchos juntos con su capitan entendieron la yntençion que tenian y puestos en arena se defendieron de los del <italic>Cuzco</italic>,...",144
5010,"Anco Allo",5,"T50021","... [y] aunque murieron algunos, pudieron los otros con el fabor y esfuerço de <strong>Anco Allo</strong> de salir de alli, el qual se quexava a sus dioses de la maldad de los <italic>orejones</italic> e yngratitud, afirmando que por no los ver mas ni seguir, se yria con los suyos en boluntario destierro. Y echando delante las mugeres, camino y atrabeço las <italic>provinçias</italic> de los <italic>Chachapoyas</italic> e <italic>Guanuco</italic> y pasando por la montaña de los <italic>Andes</italic> caminaron por aquellas sierras hasta que llegaron, segund tanbien dizen, a una laguna muy grande, que yo creo deve ser lo que quentan del Dorado, adonde hizieron sus pueblos y se an multiplicado / mucha jente. Y quentan todos los yndios grandes cosas de aquella tierra y del capitan <strong>Anco Allo</strong> . Los capitanes del <italic>Ynga</italic>, pasado lo que se a escrito, dieron la buelta al valle de <italic>Xauxa</italic>, donde ya se avian allegado grandes presentes y muchas mujeres para llevar al <italic>Cuzco</italic> y lo mismo hizieron los de <italic>Tarama</italic>. La nueva de todo fue al <italic>Cuzco</italic> y como fue savido por el <italic>Ynga</italic> holgose por el buen çuseso de sus capitanes, aunque hizo muestra [de] averle pesado lo que avian hecho con <strong>Anco Allo</strong>; mas era, segund se cre[e], yndustria porque algunos afirman que por su mando lo hizieron sus capitanes. Y como <italic>Topa Guasco</italic> y los otros <italic>chancas</italic> oviesen ydo a dar guerra a la <italic>provinçia</italic> de <italic>Collao</italic> y oviesen avido vitoria de algunos pueblos, reçelandose el <italic>Ynga</italic> que, savida la nueva de lo que avia pasado con <strong>Anco Allo</strong>, se bolverian contra el y le harian trayçion, les enbio mensajeros para que luego viniesen para el; e mando, so pena de muerte, que ninguno le[s] avisase de lo pasado. Los <italic>chancas</italic>, como vieron el mandado del <italic>Ynga</italic>, vinieron luego al <italic>Cuzco</italic> y, como llegaron, el <italic>Ynga</italic> les hablo con gran disimulaçion, amorosamente, encubriendo la maldad que se uso con el capitan <strong>Anco Allo</strong> y dava por sus palabras muestra de averle dello pesado. Los <italic>chancas</italic>, como lo entendieron, no dexaron de sentir el afrenta, mas viendo quan poca parte eran para satisfacerse, pasaron por ello pidiendo liçençia a <italic>Ynga Yupangue</italic> para bolver a su <italic>provinçia</italic>, y siendoles conçedida, se partieron dando previllejo al señor prençipal para que se pudiese sentar en el duho engastonado en oro y otras preeminencias.",145
5011,"Ancocagua",5,"T50022","El quarto tenplo estimado y frequentado por los <italic>Yngas</italic> y naturales de las <italic>provinçias</italic> fue la <italic>guaca</italic> de <strong>Ancocagua</strong> , donde tanbien avia oraculo muy antiguo y tenido en gran veneraçion. Estava pegado con la <italic>provinçia</italic> de <italic>Hatun Cana</italic> y a tienpos yvan de muchas partes con gran devoçion a este demonio [a] oyr sus vanas respuestas; y avia en el gran suma de tesoros porque los <italic>Yngas</italic> y todos los demas los ponian alli.",88
5011,"Ancocagua",5,"T50023","Los <italic>canas</italic> avianse juntado numero grande dellos en el pueblo que llaman <italic>Luracache</italic>; y como entendieron el daño que avian reçibido los <italic>canches</italic> y como el <italic>Ynga</italic> no hazia injuria a los que se davan por sus amigos ni consentian hazerles agravio, determinaron de tomar amistad con e1. A esto, el rey Ynga venia caminando açercandose a <italic>Lurucache</italic> y entendio la boluntad que los <italic>canas</italic> tenian, de que mostro holgarse mucho; y como estuviese en aquella comarca el tenplo de <strong>Ancocagua</strong> , enbio grandes presentes a los ydolos y çaçerdotes.",125
5012,"Andaguailas",5,"T50024","Y es publico entre todos los yndios ser este tenplo tan antiguo como la misma çibdad del <italic>Cuzco</italic>, mas que <italic>Ynga Yupangue</italic>, hijo de <italic>Viracoche Ynga</italic>, lo acreçento en riquezas y paro tal como estava quando los cristianos entraron en el <italic>Peru</italic> y lo mas del tesoro fue llevado a <italic>Caxamalca</italic> por el rescate de <italic>Atavalipa</italic>, como en su lugar contaremos. Y dizen los <italic>orejones</italic> que despues de aver pasado la dudosa guerra que tuvieron los vezinos del <italic>Cuzco</italic> con los <italic>chancas</italic>, que agora son señores de la <italic>provinçia</italic> de <strong>Andaguaylas</strong> , que como de aquella vitoria que dellos tuvieron quedase <italic>Ynga Yupangue</italic> tan estimado y nonbrado, de todas partes acudian señores a le servir haziendole las <italic>provinçias</italic> grandes serviçios de metales de oro y plata,...",79
5012,"Andaguailas",5,"T50025","Y en aquellos tienpos [los] que tenian su señorio a la parte del Poniente de la çibdad del <italic>Cuzco</italic> y se estendia hasta donde agora es <strong>Andaguaylas</strong> , como lo oyesen, enbiaron a <italic>Capa Inga Yupangue</italic> sus enbaxadores con grandes dones y presentes, enbiandole a rogar los quisiese tener por amigos y confederados suyos; a lo qual respondio el <italic>Ynga</italic> mui bien, dandoles ricas pieças de oro y de plata que diesen a los que los enviaban.",104
5012,"Andaguailas",5,"T50026","Y dizen mas los yndios que en este tienpo heran señores de la <italic>provinçia</italic> que llamavan <strong>Andaguaylas</strong> los <italic>quichuas</italic> y que de junto a un lago que avia por nonbre <italic>Choclococha</italic> salieron cantidad de jente con sus capitanes llamados <italic>Guaraca</italic> y <italic>Basco</italic>, los quales vinieron conquistando por donde venian, hasta que llegaron a la <italic>provinçia</italic> dicha.",111
5012,"Andaguailas",5,"T50027","Estando las cosas del <italic>Cuzco</italic> desta manera, los <italic>chancas</italic> -como atras conte- avian vençido a los <italic>quichuas</italic> y ocupado la mayor parte de la <italic>provinçia</italic> de <strong>Andavaylas</strong> ; y como estuviesen vitoriosos, oyendo lo que se dezia de la grandeza del <italic>Cuzco<italic> e su riqueza e la magestad de los <italic>Yngas</italic>, desearon de no estarse encojidos ni dexar de pasar adelante, ganando con las armas todo lo a ellos posible. Y luego hizieron grandes plegarias a sus dioses o demonios y dexando en Andavaylas, ques la que los españoles llaman <strong>Andaguaylas</strong>, questa encomendada a Diego Maldonado el rico, jente bastante para la defensa della, y con la que estava junta para la guerra, salio <italic>Hastu Guaraca</italic> y un hermano suyo muy vatiente, llamado <italic>Oma Guaraca</italic>, y partieron de su <italic>provinçia</italic> con muy gran sobervia camino del <italic>Cuzco</italic>;...",130
5012,"Andaguailas",5,"T50028","Y dizen los <italic>orejones</italic> que avia en este tienpo gran vezindad en el <italic>Cuzco</italic> y que sienpre yva en creçimiento; y de muchas partes vinieron mensajeros a congratularse con el nuevo rey, el qual respondia a todos con buenas palabras, y deseava salir a hazer guerra a lo que llaman <italic>Condesuyo</italic>. Y como por ysperençia oviese conoçido quan valiente y animoso era <italic>Astu Guaraca</italic>, el señor de <strong>Andaguaylas</strong> , penso de lo atraer a su serviçio; y asi quentan que le enbio mensajeros, rogandole con sus hermanos y amigos se viniese a holgar con el; y entendido que le seria provecho allegarse a la amistad de <italic>Ynga Yupangue</italic> fue al <italic>Cuzco</italic>, donde fue bien reçibido. Y como se oviese hecho llamamiento de jente, se determino de yr a <italic>Condesuyo</italic>.",136
5012,"Andaguailas",5,"T50029","Ordenado esto con gran prudençia, el rey salio de alli y anduvo hasta la <italic>provinçia</italic> de <strong>Andaguaylas</strong> , adonde le fue hecho solene reçibimiento y estuvo alli algunos dias / determinando si yria a conquistar a los naturales de <italic>Guamanga</italic> e <italic>Xauxa</italic> o a los <italic>Soras</italic> y <italic>Lucanes</italic> lo mas despues de avei pensadolo con acuerdo de los suyos deterrnino de yr a los <italic>Soras</italic>. Y saliendo de alli, anduvo por un despoblado que yva a salir a los <italic>Soras</italic>, los quales supieron su venida y se juntaron para se defender",138
5012,"Andaguailas",5,"T50030","El <italic>Ynga</italic>, viendo su proposito, determino de no partir sin dexar hecho castigo en ellos. Y supo como los capitanes que enbio a la <italic>provinçia</italic> de <italic>Condesuyo</italic> avian dado algunas vatallas a los de aquellas tierras y los avian vençido y metido en su señorio lo mas de la <italic>probinçia</italic>; y porque los de[l] <italic>Collao</italic> no pensasen que avian de estar seguros, conoçiendo ser valiente <italic>Astu Guaraca</italic>, el señor de <strong>Andaguaylas</strong> , le mando que con su hennano <italic>Tipa Basco</italic> se partiesen para el <italic>Collao</italic> a procurar de meter en su señorio a los naturales. Respondieron que lo harian como lo mandava y luego partieron para su tierra para desde ella yr al <italic>Cuzco</italic> a juntar el exerçito que avian de llevar.",140
5012,"Andaguailas",5,"T50031","[Y como se hobiesen holgado los] dias que le pareçio a <italic>Ynga Yupangue</italic>, / les hablo; como queria que fuesen a los <italic>Guancas</italic> y a los <italic>Yayos</italic> e sus vezinos a procurar de los traer en su amistad y serviçio sin guerra, y quando no, que dandosela, se diesen malla de los vençer y forçar que lo hiziesen. Respondieron todos que harian lo que mandava con gran boluntad. Fueron señalados capitanes de cada naçion y sobre todos fue por general <italic>Lloque Yupangue</italic> y con el, para consejo, <italic>Copa Yupangue</italic>; y avisandoles de lo que avian de hazer, salieron del <italic>Cuzco</italic> y caminaron hasta la <italic>provinçia</italic> de <strong>Andaguailas</strong> , adonde fueron bien reçibidos por los <italic>chancas</italic>; y salio con ellos un capitan, llamado <italic>Anco Allo</italic>, con copia de jente de aquella tierra para servir en la guerra del <italic>Ynga</italic>. De <strong>Andaguaylas</strong> fueron a <italic>Vilcas<italic>, adonde se estavan los aposentos y tenplo del Sol que <italic>Ynga Yupangue<italic> avia mandado hazer, y hablaron con todo amor a los que entendian en aquellas hobras. De <italic>Vilcas<italic> fueron por los pueblos de <italic>Guamanga<italic>, <italic>Açangaro<italic>, <italic>Parcos<italic>, <italic>Picoy<italic>, <italic>Acos<italic> y otros, los quales ya avian dado la obedençia al <italic>Ynga<italic> y proveian de bastimentos y de lo que mas tenian en sus pueblos y hazian el camino real que les hera mandado grande y muy ancho.",143
5012,"Andaguailas",5,"T50032","Quentan los yndios <italic>chancas</italic> que, como los yndios que salieron de su <italic>provinçia</italic> de <strong>Andaguaylas</strong> con el capitan <italic>Anco Allo</italic> oviesen hecho grandes hechos en estas guerras, enbidiosos dellos y con rencor que tenian contra el capitan <italic>Anco Allo</italic> de mas atras, quando el <italic>Cuzco</italic> fue çercado, determinaron de los matar. Y asi los mandaron llamar; y como fuesen muchos juntos con su capitan entendieron la yntençion que tenian y puestos en arena se defendieron de los del <italic>Cuzco</italic>,...",144
5012,"Andaguailas",5,"T50033","<italic>Guaynacapa</italic> avia mandado pareçer delante de si a los prençipales señores de los naturales de las <italic>provinçias</italic>; y estando su Corte llena dellos, tomo por mujer a su hermana <italic>Chimbo Ocllo</italic> y por ello se hizieron grandes fiestas, dexando los lloros que por la muerte de <italic>Topa Ynga</italic> se hazian. Y acabadas, mando que saliesen con el hasta çinquenta mill honbres de guerra, con los quales queria yr aconpañado para visitar las <italic>provinçias</italic> de su reyno. Como lo mando se puso por obra y salio del <italic>Cuzco</italic> con mas ponpa y autoridad que saco su padre, porque las andas serian tan ricas -a lo que afirman los que llevaron al rey en sus honbros- que no tuvieran preçio las piedras preçiosas tan grandes y muchas que yvan en ellas, sin el oro de que heran hechas. Y fue por las <italic>provinçias</italic> de <italic>Xaquixaguana</italic> y <strong>Andaguaylas</strong> y allego a los <italic>Soras</italic> y <italic>Lucanes</italic>, desde donde enbio enbaxadas a muchas partes de los llanos y sierras y tuvo respuesta dellos y de otros, con grandes presentes y ofrecimientos.",181
5013,"Andes",5,"T50034","Y lo que yo para mi tengo que se deva creer desto questos fingen sera que, asi como en <italic>Hatuncollao</italic> se levanto <italic>Çapana</italic> y en otras partes hizieron lo mismo otros capitanes valientes, questos <italic>yngas</italic> que remaneçieron devieron ser algunos tres hermanos valerosos y exforçados y en quien oviese grandes pensamientos, naturales de algund pueblo destas regiones o venidos de la otra parte de la sierra de los <strong>Andes</strong>.",14
5013,"Andes",5,"T50035","Y en el <italic>Collao</italic> y en otras partes mando pasar <italic>mitimaes</italic> a la sierra de los <strong>Andes</strong> , para que senbrasen mayz y coca y otras frutas y rayzes de todos los pueblos la cantidad conviniente; los quales con sus mugeres bivian sienpre en aquella parte donde senbravan, y cojian tanto de lo que digo, que se sentia poco la falta por traer mucho destas partes y no aver pueblo ninguno, por pequeño que fuese, que no tuviese destos <italic>mitimaes</italic>. Adelante trataremos quantas suertes avia destos <italic>mitimaes</italic>, y lo que hazian los unos y entendian los otros.",48
5013,"Andes",5,"T50036","Y la horden que los <italic>orejones</italic> del <italic>Cuzco</italic> y los mas señores naturales de la tierra dizen que se tenia en el tributar hera esta: que desde la çibdad del <italic>Cuzco</italic> el que reynava enbiava algunos prençipales criados de su casa a visitar por el uno de los quatro reales caminos que salen de aquella çibdad, que ya tengo escrito llamarse <italic>Chinchasuyo</italic> el uno, en el qual entran las <italic>provinçias</italic> que ay hasta <italic>Quito</italic>, con todos los llanos de <italic>Chincha</italic> para abaxo hazia el Norte; y el segundo se llama <italic>Condesuyo</italic>, ques donde se yncluyen las regiones y <italic>provinçias</italic> questan hazia la mar del Sur y muchas de la serrania; al terçero llaman <italic>Collasuyo</italic>, ques por donde contaron todas las <italic>provinçias</italic> que ay hazia la parte del Sur hasta <italic>Chile</italic>; el ultimo camino llaman Andesuyo, por este van a todas las tierras questan en las montañas de los <strong>Andes</strong> , que se estiende en las faldas y vertientes dellas.",49
